Order Date,Sales,Product ID,Sales_PREDICTED,Sales_Forecasted,MODEL
2018-08-01,0.0,TEC-AC-10001838,280.0,,MA
2018-09-01,0.0,TEC-AC-10001838,280.0,,MA
2018-10-31,,TEC-AC-10001838,,280.0,MA
2018-11-30,,TEC-AC-10001838,,56.0,MA
2018-12-31,,TEC-AC-10001838,,68.0,MA
2019-01-31,,TEC-AC-10001838,,81.0,MA
2019-02-28,,TEC-AC-10001838,,97.0,MA
2019-03-31,,TEC-AC-10001838,,117.0,MA
2019-04-30,,TEC-AC-10001838,,84.0,MA
2019-05-31,,TEC-AC-10001838,,89.0,MA
2019-06-30,,TEC-AC-10001838,,94.0,MA
2019-07-31,,TEC-AC-10001838,,96.0,MA
2019-08-31,,TEC-AC-10001838,,96.0,MA
2019-09-30,,TEC-AC-10001838,,92.0,MA
2019-10-31,,TEC-AC-10001838,,93.0,MA
2019-11-30,,TEC-AC-10001838,,94.0,MA
2019-12-31,,TEC-AC-10001838,,94.0,MA
2020-01-31,,TEC-AC-10001838,,94.0,MA
2020-02-29,,TEC-AC-10001838,,93.0,MA
2020-03-31,,TEC-AC-10001838,,94.0,MA
2018-06-01,0.0,OFF-PA-10003651,9.0,,MA
2018-07-01,0.0,OFF-PA-10003651,0.0,,MA
2018-08-01,60.12,OFF-PA-10003651,0.0,,MA
2018-09-01,0.0,OFF-PA-10003651,21.0,,MA
2018-10-01,0.0,OFF-PA-10003651,21.0,,MA
2018-11-01,46.76,OFF-PA-10003651,21.0,,MA
2018-12-31,,OFF-PA-10003651,,16.0,MA
2019-01-31,,OFF-PA-10003651,,21.0,MA
2019-02-28,,OFF-PA-10003651,,28.0,MA
2019-03-31,,OFF-PA-10003651,,22.0,MA
2019-04-30,,OFF-PA-10003651,,24.0,MA
2019-05-31,,OFF-PA-10003651,,25.0,MA
2019-06-30,,OFF-PA-10003651,,23.0,MA
2019-07-31,,OFF-PA-10003651,,24.0,MA
2019-08-31,,OFF-PA-10003651,,24.0,MA
2019-09-30,,OFF-PA-10003651,,24.0,MA
2019-10-31,,OFF-PA-10003651,,24.0,MA
2019-11-30,,OFF-PA-10003651,,24.0,MA
2019-12-31,,OFF-PA-10003651,,24.0,MA
2020-01-31,,OFF-PA-10003651,,24.0,MA
2020-02-29,,OFF-PA-10003651,,24.0,MA
2020-03-31,,OFF-PA-10003651,,24.0,MA
2020-04-30,,OFF-PA-10003651,,24.0,MA
2020-05-31,,OFF-PA-10003651,,24.0,MA
2017-10-01,0.0,OFF-BI-10003094,1.0,,MA
2017-11-01,0.0,OFF-BI-10003094,1.0,,MA
2017-12-01,0.0,OFF-BI-10003094,1.0,,MA
2018-01-01,0.0,OFF-BI-10003094,0.0,,MA
2018-02-01,0.0,OFF-BI-10003094,0.0,,MA
2018-03-01,0.0,OFF-BI-10003094,0.0,,MA
2018-04-30,,OFF-BI-10003094,,0.0,MA
2018-05-31,,OFF-BI-10003094,,0.0,MA
2018-06-30,,OFF-BI-10003094,,0.0,MA
2018-07-31,,OFF-BI-10003094,,0.0,MA
2018-08-31,,OFF-BI-10003094,,0.0,MA
2018-09-30,,OFF-BI-10003094,,0.0,MA
2018-10-31,,OFF-BI-10003094,,0.0,MA
2018-11-30,,OFF-BI-10003094,,0.0,MA
2018-12-31,,OFF-BI-10003094,,0.0,MA
2019-01-31,,OFF-BI-10003094,,0.0,MA
2019-02-28,,OFF-BI-10003094,,0.0,MA
2019-03-31,,OFF-BI-10003094,,0.0,MA
2019-04-30,,OFF-BI-10003094,,0.0,MA
2019-05-31,,OFF-BI-10003094,,0.0,MA
2019-06-30,,OFF-BI-10003094,,0.0,MA
2019-07-31,,OFF-BI-10003094,,0.0,MA
2019-08-31,,OFF-BI-10003094,,0.0,MA
2019-09-30,,OFF-BI-10003094,,0.0,MA
2018-06-01,0.0,FUR-CH-10001394,241.0,,MA
2018-07-01,0.0,FUR-CH-10001394,0.0,,MA
2018-08-01,0.0,FUR-CH-10001394,0.0,,MA
2018-09-01,0.0,FUR-CH-10001394,0.0,,MA
2018-10-01,0.0,FUR-CH-10001394,0.0,,MA
2018-11-01,280.792,FUR-CH-10001394,0.0,,MA
2018-12-31,,FUR-CH-10001394,,41.0,MA
2019-01-31,,FUR-CH-10001394,,46.0,MA
2019-02-28,,FUR-CH-10001394,,53.0,MA
2019-03-31,,FUR-CH-10001394,,60.0,MA
2019-04-30,,FUR-CH-10001394,,69.0,MA
2019-05-31,,FUR-CH-10001394,,79.0,MA
2019-06-30,,FUR-CH-10001394,,90.0,MA
2019-07-31,,FUR-CH-10001394,,63.0,MA
2019-08-31,,FUR-CH-10001394,,66.0,MA
2019-09-30,,FUR-CH-10001394,,68.0,MA
2019-10-31,,FUR-CH-10001394,,71.0,MA
2019-11-30,,FUR-CH-10001394,,72.0,MA
2019-12-31,,FUR-CH-10001394,,73.0,MA
2020-01-31,,FUR-CH-10001394,,72.0,MA
2020-02-29,,FUR-CH-10001394,,69.0,MA
2020-03-31,,FUR-CH-10001394,,70.0,MA
2020-04-30,,FUR-CH-10001394,,71.0,MA
2020-05-31,,FUR-CH-10001394,,71.0,MA
2018-05-01,0.0,OFF-BI-10004230,0.0,,MA
2018-06-01,0.0,OFF-BI-10004230,0.0,,MA
2018-07-01,0.0,OFF-BI-10004230,0.0,,MA
2018-08-01,221.056,OFF-BI-10004230,0.0,,MA
2018-09-01,0.0,OFF-BI-10004230,45.0,,MA
2018-10-01,0.0,OFF-BI-10004230,45.0,,MA
2018-11-30,,OFF-BI-10004230,,45.0,MA
2018-12-31,,OFF-BI-10004230,,54.0,MA
2019-01-31,,OFF-BI-10004230,,64.0,MA
2019-02-28,,OFF-BI-10004230,,33.0,MA
2019-03-31,,OFF-BI-10004230,,39.0,MA
2019-04-30,,OFF-BI-10004230,,47.0,MA
2019-05-31,,OFF-BI-10004230,,47.0,MA
2019-06-30,,OFF-BI-10004230,,46.0,MA
2019-07-31,,OFF-BI-10004230,,42.0,MA
2019-08-31,,OFF-BI-10004230,,44.0,MA
2019-09-30,,OFF-BI-10004230,,45.0,MA
2019-10-31,,OFF-BI-10004230,,45.0,MA
2019-11-30,,OFF-BI-10004230,,45.0,MA
2019-12-31,,OFF-BI-10004230,,44.0,MA
2020-01-31,,OFF-BI-10004230,,45.0,MA
2020-02-29,,OFF-BI-10004230,,45.0,MA
2020-03-31,,OFF-BI-10004230,,45.0,MA
2020-04-30,,OFF-BI-10004230,,45.0,MA
2018-03-01,0.0,OFF-PA-10003395,19.0,,MA
2018-04-01,0.0,OFF-PA-10003395,19.0,,MA
2018-05-01,0.0,OFF-PA-10003395,19.0,,MA
2018-06-01,0.0,OFF-PA-10003395,0.0,,MA
2018-07-01,0.0,OFF-PA-10003395,0.0,,MA
2018-08-01,83.88,OFF-PA-10003395,0.0,,MA
2018-09-30,,OFF-PA-10003395,,5.0,MA
2018-10-31,,OFF-PA-10003395,,5.0,MA
2018-11-30,,OFF-PA-10003395,,6.0,MA
2018-12-31,,OFF-PA-10003395,,6.0,MA
2019-01-31,,OFF-PA-10003395,,6.0,MA
2019-02-28,,OFF-PA-10003395,,7.0,MA
2019-03-31,,OFF-PA-10003395,,7.0,MA
2019-04-30,,OFF-PA-10003395,,7.0,MA
2019-05-31,,OFF-PA-10003395,,8.0,MA
2019-06-30,,OFF-PA-10003395,,8.0,MA
2019-07-31,,OFF-PA-10003395,,9.0,MA
2019-08-31,,OFF-PA-10003395,,9.0,MA
2019-09-30,,OFF-PA-10003395,,9.0,MA
2019-10-31,,OFF-PA-10003395,,10.0,MA
2019-11-30,,OFF-PA-10003395,,10.0,MA
2019-12-31,,OFF-PA-10003395,,11.0,MA
2020-01-31,,OFF-PA-10003395,,12.0,MA
2020-02-29,,OFF-PA-10003395,,12.0,MA
2018-03-01,0.0,TEC-AC-10002402,54.0,,MA
2018-04-01,0.0,TEC-AC-10002402,54.0,,MA
2018-05-01,0.0,TEC-AC-10002402,54.0,,MA
2018-06-01,239.97,TEC-AC-10002402,54.0,,MA
2018-07-01,0.0,TEC-AC-10002402,60.0,,MA
2018-08-01,0.0,TEC-AC-10002402,30.0,,MA
2018-09-30,,TEC-AC-10002402,,30.0,MA
2018-10-31,,TEC-AC-10002402,,34.0,MA
2018-11-30,,TEC-AC-10002402,,38.0,MA
2018-12-31,,TEC-AC-10002402,,43.0,MA
2019-01-31,,TEC-AC-10002402,,49.0,MA
2019-02-28,,TEC-AC-10002402,,55.0,MA
2019-03-31,,TEC-AC-10002402,,31.0,MA
2019-04-30,,TEC-AC-10002402,,35.0,MA
2019-05-31,,TEC-AC-10002402,,39.0,MA
2019-06-30,,TEC-AC-10002402,,41.0,MA
2019-07-31,,TEC-AC-10002402,,41.0,MA
2019-08-31,,TEC-AC-10002402,,42.0,MA
2019-09-30,,TEC-AC-10002402,,42.0,MA
2019-10-31,,TEC-AC-10002402,,41.0,MA
2019-11-30,,TEC-AC-10002402,,39.0,MA
2019-12-31,,TEC-AC-10002402,,40.0,MA
2020-01-31,,TEC-AC-10002402,,41.0,MA
2020-02-29,,TEC-AC-10002402,,41.0,MA
2018-05-01,67.8,TEC-AC-10003441,24.0,,MA
2018-06-01,16.95,TEC-AC-10003441,19.0,,MA
2018-07-01,0.0,TEC-AC-10003441,21.0,,MA
2018-08-01,0.0,TEC-AC-10003441,21.0,,MA
2018-09-01,0.0,TEC-AC-10003441,15.0,,MA
2018-10-01,0.0,TEC-AC-10003441,15.0,,MA
2018-11-30,,TEC-AC-10003441,,15.0,MA
2018-12-31,,TEC-AC-10003441,,6.0,MA
2019-01-31,,TEC-AC-10003441,,4.0,MA
2019-02-28,,TEC-AC-10003441,,4.0,MA
2019-03-31,,TEC-AC-10003441,,5.0,MA
2019-04-30,,TEC-AC-10003441,,6.0,MA
2019-05-31,,TEC-AC-10003441,,6.0,MA
2019-06-30,,TEC-AC-10003441,,5.0,MA
2019-07-31,,TEC-AC-10003441,,5.0,MA
2019-08-31,,TEC-AC-10003441,,5.0,MA
2019-09-30,,TEC-AC-10003441,,5.0,MA
2019-10-31,,TEC-AC-10003441,,5.0,MA
2019-11-30,,TEC-AC-10003441,,5.0,MA
2019-12-31,,TEC-AC-10003441,,5.0,MA
2020-01-31,,TEC-AC-10003441,,5.0,MA
2020-02-29,,TEC-AC-10003441,,5.0,MA
2020-03-31,,TEC-AC-10003441,,5.0,MA
2020-04-30,,TEC-AC-10003441,,5.0,MA
2018-03-01,8.0,OFF-FA-10002280,7.0,,MA
2018-04-01,0.0,OFF-FA-10002280,4.0,,MA
2018-05-01,0.0,OFF-FA-10002280,4.0,,MA
2018-06-01,0.0,OFF-FA-10002280,4.0,,MA
2018-07-01,0.0,OFF-FA-10002280,4.0,,MA
2018-08-01,35.0,OFF-FA-10002280,4.0,,MA
2018-09-30,,OFF-FA-10002280,,9.0,MA
2018-10-31,,OFF-FA-10002280,,8.0,MA
2018-11-30,,OFF-FA-10002280,,8.0,MA
2018-12-31,,OFF-FA-10002280,,9.0,MA
2019-01-31,,OFF-FA-10002280,,10.0,MA
2019-02-28,,OFF-FA-10002280,,11.0,MA
2019-03-31,,OFF-FA-10002280,,13.0,MA
2019-04-30,,OFF-FA-10002280,,10.0,MA
2019-05-31,,OFF-FA-10002280,,10.0,MA
2019-06-30,,OFF-FA-10002280,,10.0,MA
2019-07-31,,OFF-FA-10002280,,10.0,MA
2019-08-31,,OFF-FA-10002280,,11.0,MA
2019-09-30,,OFF-FA-10002280,,11.0,MA
2019-10-31,,OFF-FA-10002280,,11.0,MA
2019-11-30,,OFF-FA-10002280,,10.0,MA
2019-12-31,,OFF-FA-10002280,,10.0,MA
2020-01-31,,OFF-FA-10002280,,10.0,MA
2020-02-29,,OFF-FA-10002280,,10.0,MA
2018-06-01,0.0,OFF-SU-10000381,4.0,,MA
2018-07-01,0.0,OFF-SU-10000381,4.0,,MA
2018-08-01,37.24,OFF-SU-10000381,4.0,,MA
2018-09-01,0.0,OFF-SU-10000381,10.0,,MA
2018-10-01,0.0,OFF-SU-10000381,10.0,,MA
2018-11-01,0.0,OFF-SU-10000381,10.0,,MA
2018-12-31,,OFF-SU-10000381,,7.0,MA
2019-01-31,,OFF-SU-10000381,,8.0,MA
2019-02-28,,OFF-SU-10000381,,9.0,MA
2019-03-31,,OFF-SU-10000381,,4.0,MA
2019-04-30,,OFF-SU-10000381,,5.0,MA
2019-05-31,,OFF-SU-10000381,,5.0,MA
2019-06-30,,OFF-SU-10000381,,6.0,MA
2019-07-31,,OFF-SU-10000381,,6.0,MA
2019-08-31,,OFF-SU-10000381,,6.0,MA
2019-09-30,,OFF-SU-10000381,,5.0,MA
2019-10-31,,OFF-SU-10000381,,6.0,MA
2019-11-30,,OFF-SU-10000381,,6.0,MA
2019-12-31,,OFF-SU-10000381,,6.0,MA
2020-01-31,,OFF-SU-10000381,,6.0,MA
2020-02-29,,OFF-SU-10000381,,6.0,MA
2020-03-31,,OFF-SU-10000381,,6.0,MA
2020-04-30,,OFF-SU-10000381,,6.0,MA
2020-05-31,,OFF-SU-10000381,,6.0,MA
2018-05-01,0.0,OFF-EN-10004459,3.0,,MA
2018-06-01,0.0,OFF-EN-10004459,3.0,,MA
2018-07-01,0.0,OFF-EN-10004459,3.0,,MA
2018-08-01,15.28,OFF-EN-10004459,3.0,,MA
2018-09-01,24.448,OFF-EN-10004459,4.0,,MA
2018-10-01,0.0,OFF-EN-10004459,5.0,,MA
2018-11-30,,OFF-EN-10004459,,5.0,MA
2018-12-31,,OFF-EN-10004459,,5.0,MA
2019-01-31,,OFF-EN-10004459,,6.0,MA
2019-02-28,,OFF-EN-10004459,,6.0,MA
2019-03-31,,OFF-EN-10004459,,7.0,MA
2019-04-30,,OFF-EN-10004459,,5.0,MA
2019-05-31,,OFF-EN-10004459,,5.0,MA
2019-06-30,,OFF-EN-10004459,,6.0,MA
2019-07-31,,OFF-EN-10004459,,6.0,MA
2019-08-31,,OFF-EN-10004459,,6.0,MA
2019-09-30,,OFF-EN-10004459,,7.0,MA
2019-10-31,,OFF-EN-10004459,,7.0,MA
2019-11-30,,OFF-EN-10004459,,7.0,MA
2019-12-31,,OFF-EN-10004459,,7.0,MA
2020-01-31,,OFF-EN-10004459,,6.0,MA
2020-02-29,,OFF-EN-10004459,,6.0,MA
2020-03-31,,OFF-EN-10004459,,6.0,MA
2020-04-30,,OFF-EN-10004459,,6.0,MA
2018-03-01,271.764,FUR-CH-10000665,67.0,,MA
2018-04-01,0.0,FUR-CH-10000665,84.0,,MA
2018-05-01,0.0,FUR-CH-10000665,84.0,,MA
2018-06-01,301.96,FUR-CH-10000665,84.0,,MA
2018-07-01,362.352,FUR-CH-10000665,69.0,,MA
2018-08-01,0.0,FUR-CH-10000665,59.0,,MA
2018-09-30,,FUR-CH-10000665,,59.0,MA
2018-10-31,,FUR-CH-10000665,,63.0,MA
2018-11-30,,FUR-CH-10000665,,67.0,MA
2018-12-31,,FUR-CH-10000665,,71.0,MA
2019-01-31,,FUR-CH-10000665,,75.0,MA
2019-02-28,,FUR-CH-10000665,,80.0,MA
2019-03-31,,FUR-CH-10000665,,85.0,MA
2019-04-30,,FUR-CH-10000665,,90.0,MA
2019-05-31,,FUR-CH-10000665,,96.0,MA
2019-06-30,,FUR-CH-10000665,,101.0,MA
2019-07-31,,FUR-CH-10000665,,108.0,MA
2019-08-31,,FUR-CH-10000665,,97.0,MA
2019-09-30,,FUR-CH-10000665,,104.0,MA
2019-10-31,,FUR-CH-10000665,,110.0,MA
2019-11-30,,FUR-CH-10000665,,98.0,MA
2019-12-31,,FUR-CH-10000665,,81.0,MA
2020-01-31,,FUR-CH-10000665,,86.0,MA
2020-02-29,,FUR-CH-10000665,,88.0,MA
2018-05-01,0.0,TEC-PH-10001557,100.0,,MA
2018-06-01,191.98,TEC-PH-10001557,100.0,,MA
2018-07-01,0.0,TEC-PH-10001557,81.0,,MA
2018-08-01,0.0,TEC-PH-10001557,81.0,,MA
2018-09-01,0.0,TEC-PH-10001557,81.0,,MA
2018-10-01,0.0,TEC-PH-10001557,81.0,,MA
2018-11-30,,TEC-PH-10001557,,81.0,MA
2018-12-31,,TEC-PH-10001557,,87.0,MA
2019-01-31,,TEC-PH-10001557,,92.0,MA
2019-02-28,,TEC-PH-10001557,,86.0,MA
2019-03-31,,TEC-PH-10001557,,91.0,MA
2019-04-30,,TEC-PH-10001557,,97.0,MA
2019-05-31,,TEC-PH-10001557,,104.0,MA
2019-06-30,,TEC-PH-10001557,,111.0,MA
2019-07-31,,TEC-PH-10001557,,63.0,MA
2019-08-31,,TEC-PH-10001557,,67.0,MA
2019-09-30,,TEC-PH-10001557,,72.0,MA
2019-10-31,,TEC-PH-10001557,,63.0,MA
2019-11-30,,TEC-PH-10001557,,68.0,MA
2019-12-31,,TEC-PH-10001557,,72.0,MA
2020-01-31,,TEC-PH-10001557,,77.0,MA
2020-02-29,,TEC-PH-10001557,,82.0,MA
2020-03-31,,TEC-PH-10001557,,82.0,MA
2020-04-30,,TEC-PH-10001557,,82.0,MA
2018-06-01,65.99,TEC-PH-10002085,12.0,,MA
2018-07-01,0.0,TEC-PH-10002085,8.0,,MA
2018-08-01,0.0,TEC-PH-10002085,8.0,,MA
2018-09-01,0.0,TEC-PH-10002085,8.0,,MA
2018-10-01,0.0,TEC-PH-10002085,8.0,,MA
2018-11-01,0.0,TEC-PH-10002085,8.0,,MA
2018-12-31,,TEC-PH-10002085,,8.0,MA
2019-01-31,,TEC-PH-10002085,,9.0,MA
2019-02-28,,TEC-PH-10002085,,10.0,MA
2019-03-31,,TEC-PH-10002085,,11.0,MA
2019-04-30,,TEC-PH-10002085,,4.0,MA
2019-05-31,,TEC-PH-10002085,,5.0,MA
2019-06-30,,TEC-PH-10002085,,5.0,MA
2019-07-31,,TEC-PH-10002085,,6.0,MA
2019-08-31,,TEC-PH-10002085,,6.0,MA
2019-09-30,,TEC-PH-10002085,,7.0,MA
2019-10-31,,TEC-PH-10002085,,7.0,MA
2019-11-30,,TEC-PH-10002085,,7.0,MA
2019-12-31,,TEC-PH-10002085,,6.0,MA
2020-01-31,,TEC-PH-10002085,,6.0,MA
2020-02-29,,TEC-PH-10002085,,6.0,MA
2020-03-31,,TEC-PH-10002085,,6.0,MA
2020-04-30,,TEC-PH-10002085,,6.0,MA
2020-05-31,,TEC-PH-10002085,,6.0,MA
2018-05-01,0.0,OFF-AR-10002956,10.0,,MA
2018-06-01,0.0,OFF-AR-10002956,10.0,,MA
2018-07-01,0.0,OFF-AR-10002956,5.0,,MA
2018-08-01,0.0,OFF-AR-10002956,5.0,,MA
2018-09-01,0.0,OFF-AR-10002956,5.0,,MA
2018-10-01,123.256,OFF-AR-10002956,5.0,,MA
2018-11-30,,OFF-AR-10002956,,12.0,MA
2018-12-31,,OFF-AR-10002956,,13.0,MA
2019-01-31,,OFF-AR-10002956,,12.0,MA
2019-02-28,,OFF-AR-10002956,,12.0,MA
2019-03-31,,OFF-AR-10002956,,13.0,MA
2019-04-30,,OFF-AR-10002956,,14.0,MA
2019-05-31,,OFF-AR-10002956,,12.0,MA
2019-06-30,,OFF-AR-10002956,,13.0,MA
2019-07-31,,OFF-AR-10002956,,13.0,MA
2019-08-31,,OFF-AR-10002956,,14.0,MA
2019-09-30,,OFF-AR-10002956,,15.0,MA
2019-10-31,,OFF-AR-10002956,,16.0,MA
2019-11-30,,OFF-AR-10002956,,17.0,MA
2019-12-31,,OFF-AR-10002956,,18.0,MA
2020-01-31,,OFF-AR-10002956,,19.0,MA
2020-02-29,,OFF-AR-10002956,,20.0,MA
2020-03-31,,OFF-AR-10002956,,21.0,MA
2020-04-30,,OFF-AR-10002956,,15.0,MA
2018-06-01,0.0,OFF-AP-10003266,3.0,,MA
2018-07-01,0.0,OFF-AP-10003266,0.0,,MA
2018-08-01,0.0,OFF-AP-10003266,0.0,,MA
2018-09-01,0.0,OFF-AP-10003266,0.0,,MA
2018-10-01,0.0,OFF-AP-10003266,0.0,,MA
2018-11-01,0.0,OFF-AP-10003266,0.0,,MA
2018-12-31,,OFF-AP-10003266,,0.0,MA
2019-01-31,,OFF-AP-10003266,,0.0,MA
2019-02-28,,OFF-AP-10003266,,0.0,MA
2019-03-31,,OFF-AP-10003266,,0.0,MA
2019-04-30,,OFF-AP-10003266,,0.0,MA
2019-05-31,,OFF-AP-10003266,,0.0,MA
2019-06-30,,OFF-AP-10003266,,0.0,MA
2019-07-31,,OFF-AP-10003266,,0.0,MA
2019-08-31,,OFF-AP-10003266,,0.0,MA
2019-09-30,,OFF-AP-10003266,,0.0,MA
2019-10-31,,OFF-AP-10003266,,0.0,MA
2019-11-30,,OFF-AP-10003266,,0.0,MA
2019-12-31,,OFF-AP-10003266,,0.0,MA
2020-01-31,,OFF-AP-10003266,,0.0,MA
2020-02-29,,OFF-AP-10003266,,0.0,MA
2020-03-31,,OFF-AP-10003266,,0.0,MA
2020-04-30,,OFF-AP-10003266,,0.0,MA
2020-05-31,,OFF-AP-10003266,,0.0,MA
2017-01-01,0.0,TEC-MA-10004002,638.0,,MA
2017-02-01,0.0,TEC-MA-10004002,638.0,,MA
2017-03-01,0.0,TEC-MA-10004002,638.0,,MA
2017-04-01,0.0,TEC-MA-10004002,638.0,,MA
2017-05-01,0.0,TEC-MA-10004002,0.0,,MA
2017-06-01,0.0,TEC-MA-10004002,0.0,,MA
2017-07-31,,TEC-MA-10004002,,0.0,MA
2017-08-31,,TEC-MA-10004002,,0.0,MA
2017-09-30,,TEC-MA-10004002,,0.0,MA
2017-10-31,,TEC-MA-10004002,,0.0,MA
2017-11-30,,TEC-MA-10004002,,0.0,MA
2017-12-31,,TEC-MA-10004002,,0.0,MA
2018-01-31,,TEC-MA-10004002,,0.0,MA
2018-02-28,,TEC-MA-10004002,,0.0,MA
2018-03-31,,TEC-MA-10004002,,0.0,MA
2018-04-30,,TEC-MA-10004002,,0.0,MA
2018-05-31,,TEC-MA-10004002,,0.0,MA
2018-06-30,,TEC-MA-10004002,,0.0,MA
2018-07-31,,TEC-MA-10004002,,0.0,MA
2018-08-31,,TEC-MA-10004002,,0.0,MA
2018-09-30,,TEC-MA-10004002,,0.0,MA
2018-10-31,,TEC-MA-10004002,,0.0,MA
2018-11-30,,TEC-MA-10004002,,0.0,MA
2018-12-31,,TEC-MA-10004002,,0.0,MA
2018-01-01,0.0,OFF-BI-10001071,0.0,,MA
2018-02-01,0.0,OFF-BI-10001071,0.0,,MA
2018-03-01,0.0,OFF-BI-10001071,0.0,,MA
2018-04-01,0.0,OFF-BI-10001071,0.0,,MA
2018-05-01,127.96,OFF-BI-10001071,0.0,,MA
2018-06-01,102.368,OFF-BI-10001071,16.0,,MA
2018-07-31,,OFF-BI-10001071,,29.0,MA
2018-08-31,,OFF-BI-10001071,,33.0,MA
2018-09-30,,OFF-BI-10001071,,37.0,MA
2018-10-31,,OFF-BI-10001071,,41.0,MA
2018-11-30,,OFF-BI-10001071,,47.0,MA
2018-12-31,,OFF-BI-10001071,,52.0,MA
2019-01-31,,OFF-BI-10001071,,59.0,MA
2019-02-28,,OFF-BI-10001071,,50.0,MA
2019-03-31,,OFF-BI-10001071,,44.0,MA
2019-04-30,,OFF-BI-10001071,,45.0,MA
2019-05-31,,OFF-BI-10001071,,47.0,MA
2019-06-30,,OFF-BI-10001071,,48.0,MA
2019-07-31,,OFF-BI-10001071,,49.0,MA
2019-08-31,,OFF-BI-10001071,,49.0,MA
2019-09-30,,OFF-BI-10001071,,49.0,MA
2019-10-31,,OFF-BI-10001071,,48.0,MA
2019-11-30,,OFF-BI-10001071,,47.0,MA
2019-12-31,,OFF-BI-10001071,,48.0,MA
2017-10-01,0.0,OFF-PA-10001560,0.0,,MA
2017-11-01,0.0,OFF-PA-10001560,0.0,,MA
2017-12-01,0.0,OFF-PA-10001560,0.0,,MA
2018-01-01,0.0,OFF-PA-10001560,0.0,,MA
2018-02-01,0.0,OFF-PA-10001560,0.0,,MA
2018-03-01,0.0,OFF-PA-10001560,0.0,,MA
2018-04-30,,OFF-PA-10001560,,0.0,MA
2018-05-31,,OFF-PA-10001560,,0.0,MA
2018-06-30,,OFF-PA-10001560,,0.0,MA
2018-07-31,,OFF-PA-10001560,,0.0,MA
2018-08-31,,OFF-PA-10001560,,0.0,MA
2018-09-30,,OFF-PA-10001560,,0.0,MA
2018-10-31,,OFF-PA-10001560,,0.0,MA
2018-11-30,,OFF-PA-10001560,,0.0,MA
2018-12-31,,OFF-PA-10001560,,0.0,MA
2019-01-31,,OFF-PA-10001560,,0.0,MA
2019-02-28,,OFF-PA-10001560,,0.0,MA
2019-03-31,,OFF-PA-10001560,,0.0,MA
2019-04-30,,OFF-PA-10001560,,0.0,MA
2019-05-31,,OFF-PA-10001560,,0.0,MA
2019-06-30,,OFF-PA-10001560,,0.0,MA
2019-07-31,,OFF-PA-10001560,,0.0,MA
2019-08-31,,OFF-PA-10001560,,0.0,MA
2019-09-30,,OFF-PA-10001560,,0.0,MA
2018-06-01,0.0,OFF-AR-10002578,1.0,,MA
2018-07-01,0.0,OFF-AR-10002578,1.0,,MA
2018-08-01,0.0,OFF-AR-10002578,1.0,,MA
2018-09-01,0.0,OFF-AR-10002578,1.0,,MA
2018-10-01,0.0,OFF-AR-10002578,1.0,,MA
2018-11-01,0.0,OFF-AR-10002578,1.0,,MA
2018-12-31,,OFF-AR-10002578,,1.0,MA
2019-01-31,,OFF-AR-10002578,,1.0,MA
2019-02-28,,OFF-AR-10002578,,1.0,MA
2019-03-31,,OFF-AR-10002578,,1.0,MA
2019-04-30,,OFF-AR-10002578,,1.0,MA
2019-05-31,,OFF-AR-10002578,,1.0,MA
2019-06-30,,OFF-AR-10002578,,1.0,MA
2019-07-31,,OFF-AR-10002578,,1.0,MA
2019-08-31,,OFF-AR-10002578,,1.0,MA
2019-09-30,,OFF-AR-10002578,,1.0,MA
2019-10-31,,OFF-AR-10002578,,1.0,MA
2019-11-30,,OFF-AR-10002578,,1.0,MA
2019-12-31,,OFF-AR-10002578,,1.0,MA
2020-01-31,,OFF-AR-10002578,,1.0,MA
2020-02-29,,OFF-AR-10002578,,1.0,MA
2020-03-31,,OFF-AR-10002578,,1.0,MA
2020-04-30,,OFF-AR-10002578,,1.0,MA
2020-05-31,,OFF-AR-10002578,,1.0,MA
2018-05-01,0.0,FUR-BO-10001519,0.0,,MA
2018-06-01,0.0,FUR-BO-10001519,0.0,,MA
2018-07-01,87.21,FUR-BO-10001519,0.0,,MA
2018-08-01,0.0,FUR-BO-10001519,10.0,,MA
2018-09-01,148.257,FUR-BO-10001519,10.0,,MA
2018-10-01,0.0,FUR-BO-10001519,27.0,,MA
2018-11-30,,FUR-BO-10001519,,27.0,MA
2018-12-31,,FUR-BO-10001519,,30.0,MA
2019-01-31,,FUR-BO-10001519,,33.0,MA
2019-02-28,,FUR-BO-10001519,,36.0,MA
2019-03-31,,FUR-BO-10001519,,40.0,MA
2019-04-30,,FUR-BO-10001519,,45.0,MA
2019-05-31,,FUR-BO-10001519,,40.0,MA
2019-06-30,,FUR-BO-10001519,,44.0,MA
2019-07-31,,FUR-BO-10001519,,33.0,MA
2019-08-31,,FUR-BO-10001519,,36.0,MA
2019-09-30,,FUR-BO-10001519,,38.0,MA
2019-10-31,,FUR-BO-10001519,,38.0,MA
2019-11-30,,FUR-BO-10001519,,39.0,MA
2019-12-31,,FUR-BO-10001519,,39.0,MA
2020-01-31,,FUR-BO-10001519,,39.0,MA
2020-02-29,,FUR-BO-10001519,,39.0,MA
2020-03-31,,FUR-BO-10001519,,38.0,MA
2020-04-30,,FUR-BO-10001519,,38.0,MA
2017-12-01,0.0,OFF-BI-10001294,7.0,,MA
2018-01-01,121.68,OFF-BI-10001294,7.0,,MA
2018-02-01,0.0,OFF-BI-10001294,21.0,,MA
